geneID,geneName,X1..1,X1..2,X1..3,X2..1,X2..2,X2..3,X3..1,X3..2,X3..3,X4..1,X4..2,X4..3
ENSMUSG00000030324,Rho,0,75,2,5,1,7,15,6,4,1,8,40
ENSMUSG00000007815,Rhoa,5808,6219,5324,5360,6877,7086,6764,7929,8218,4675,6251,5891
ENSMUSG00000101443,Rhoay-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099970,Rhoay-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101666,Rhoay-ps3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054364,Rhob,606,645,574,409,568,766,427,517,602,653,503,373
ENSMUSG00000019944,Rhobtb1,8,10,2,2,1,14,2,1,0,9,4,2
ENSMUSG00000022075,Rhobtb2,91,146,140,138,131,122,105,95,79,146,158,69
ENSMUSG00000021589,Rhobtb3,57,40,45,53,55,54,71,59,103,35,58,54
ENSMUSG00000002233,Rhoc,19,37,19,13,15,22,19,17,12,24,12,11
ENSMUSG00000041845,Rhod,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000029449,Rhof,175,208,149,140,160,105,174,214,163,196,188,109
ENSMUSG00000073982,Rhog,1598,1788,1980,1408,1667,1835,1304,1407,1510,1591,1734,1229
ENSMUSG00000029204,Rhoh,70,78,45,89,83,63,37,83,69,67,83,51
ENSMUSG00000046768,Rhoj,473,513,403,245,344,382,436,441,411,341,467,472
ENSMUSG00000024143,Rhoq,645,618,422,609,575,513,419,727,446,569,768,408
ENSMUSG00000017686,Rhot1,151,132,126,157,100,148,93,110,117,170,127,52
ENSMUSG00000025733,Rhot2,45,55,130,77,118,120,85,95,105,171,120,97
ENSMUSG00000039960,Rhou,96,87,95,57,62,73,29,35,58,51,56,28
ENSMUSG00000034226,Rhov,10,11,24,13,24,20,36,27,38,23,21,13
ENSMUSG00000071773,Rhox1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053909,Rhox10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051038,Rhox11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082734,Rhox11-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081133,Rhox11-ps2,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000089963,Rhox11-ps3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071766,Rhox12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050197,Rhox13,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000081195,Rhox2-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051827,Rhox2a,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000079638,Rhox2b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079637,Rhox2c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095698,Rhox2d,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096788,Rhox2e,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000095741,Rhox2f,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079629,Rhox2g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079627,Rhox2h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071772,Rhox3a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095601,Rhox3a2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084056,Rhox3b-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079636,Rhox3c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082297,Rhox3d-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059626,Rhox3e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095510,Rhox3f,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080933,Rhox3g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071769,Rhox3h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079639,Rhox4a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094945,Rhox4a2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000071771,Rhox4b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079635,Rhox4c,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079633,Rhox4d,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000071770,Rhox4e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079630,Rhox4f,0,1,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000079628,Rhox4g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095180,Rhox5,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000006200,Rhox6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084009,Rhox7-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106388,Rhox7-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071767,Rhox7a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079626,Rhox7b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064137,Rhox8,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000068048,Rhox9,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022580,Rhpn1,12,4,4,32,7,12,15,23,5,17,10,14
ENSMUSG00000030494,Rhpn2,1,7,0,1,1,10,0,5,7,5,7,0
ENSMUSG00000097451,Rian,0,2,1,2,0,2,1,2,0,0,2,0
ENSMUSG00000025257,Ribc1,0,0,4,2,3,3,1,0,0,0,0,0
ENSMUSG00000022431,Ribc2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038658,Ric1,577,711,614,545,602,759,497,592,585,620,745,528
ENSMUSG00000048330,Ric3,4,3,0,11,6,8,6,4,5,10,3,3
ENSMUSG00000025485,Ric8a,414,506,433,334,493,522,300,354,403,531,452,312
ENSMUSG00000035620,Ric8b,162,156,130,115,173,125,122,171,154,109,114,158
ENSMUSG00000050310,Rictor,748,945,840,812,877,1055,573,736,755,765,1067,640
ENSMUSG00000022323,Rida,19,51,16,10,11,13,31,28,15,16,25,29
ENSMUSG00000036202,Rif1,342,322,217,191,250,241,151,241,255,180,320,294
ENSMUSG00000028139,Riiad1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038195,Rilp,4,2,0,1,5,6,4,3,0,0,4,2
ENSMUSG00000029392,Rilpl1,1,0,0,6,3,2,1,13,0,6,2,0
ENSMUSG00000029401,Rilpl2,39,32,50,38,15,23,29,36,46,32,22,17
ENSMUSG00000029420,Rimbp2,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000071636,Rimbp3,1,5,1,0,0,1,0,0,0,0,5,1
ENSMUSG00000048899,Rimkla,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000040649,Rimklb,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041670,Rims1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037386,Rims2,0,1,2,2,10,10,5,4,65,0,10,0
ENSMUSG00000032890,Rims3,101,140,127,339,361,366,83,268,238,703,565,282
ENSMUSG00000035226,Rims4,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000024883,Rin1,1,0,7,3,1,8,0,2,2,41,8,0
ENSMUSG00000001768,Rin2,314,195,150,140,184,227,132,249,102,192,141,93
ENSMUSG00000044456,Rin3,1816,1951,1833,1382,1733,2203,1336,1408,1469,2374,1882,986
ENSMUSG00000024325,Ring1,40,4,5,12,0,9,1,12,6,18,17,9
ENSMUSG00000051735,Rinl,192,284,284,204,203,215,172,158,172,320,226,169
ENSMUSG00000028999,Rint1,44,47,40,40,17,39,35,41,55,60,38,27
ENSMUSG00000021428,Riok1,73,79,57,70,72,55,64,70,49,58,59,50
ENSMUSG00000116564,Riok2,69,51,29,33,56,69,68,74,49,40,73,31
ENSMUSG00000024404,Riok3,10815,11339,10354,9427,13443,13283,14986,16831,14074,5495,9343,11082
ENSMUSG00000046791,Riox1,45,55,60,43,46,59,26,40,42,49,53,23
ENSMUSG00000022724,Riox2,20,47,24,31,18,28,17,27,23,18,32,16
ENSMUSG00000021408,Ripk1,487,458,485,305,399,456,236,299,275,408,408,208
ENSMUSG00000041135,Ripk2,117,139,88,111,111,125,95,135,118,91,107,97
ENSMUSG00000022221,Ripk3,60,63,36,26,55,92,25,48,60,95,85,31
ENSMUSG00000005251,Ripk4,0,0,0,0,0,1,0,0,1,0,0,0
ENSMUSG00000038604,Ripor1,89,44,60,71,82,44,44,42,23,77,79,38
ENSMUSG00000036006,Ripor2,2831,3030,3109,2079,2331,2943,1837,2417,2040,3973,2889,1876
ENSMUSG00000074577,Ripor3,20,20,13,5,18,15,11,22,15,16,12,26
ENSMUSG00000072945,Ripply1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047897,Ripply2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022941,Ripply3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028057,Rit1,401,513,339,291,408,410,523,529,600,422,475,410
ENSMUSG00000057455,Rit2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029600,Rita1,7,6,7,9,0,3,4,2,10,6,8,1
ENSMUSG00000039194,Rlbp1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049878,Rlf,1568,1817,2040,1440,1660,1944,1201,1440,1540,1231,1763,1185
ENSMUSG00000056537,Rlim,1200,1451,1297,1034,1365,1261,892,1258,1331,792,1266,944
ENSMUSG00000039097,Rln1,0,0,0,2,0,0,0,0,0,0,0,3
ENSMUSG00000045232,Rln3,1,3,2,0,0,1,2,0,1,0,0,0
ENSMUSG00000024410,Rmc1,305,389,356,431,618,550,645,796,1169,333,526,484
ENSMUSG00000028229,Rmdn1,61,62,59,51,54,75,21,40,65,41,48,40
ENSMUSG00000036368,Rmdn2,28,9,7,4,7,0,13,6,16,1,10,7
ENSMUSG00000070730,Rmdn3,22,17,29,8,4,5,13,20,65,18,20,22
ENSMUSG00000035367,Rmi1,206,174,165,152,197,185,135,175,167,137,204,82
ENSMUSG00000037991,Rmi2,11,5,13,7,6,7,22,15,17,5,9,1
ENSMUSG00000019763,Rmnd1,45,73,50,41,70,35,28,36,31,50,45,20
ENSMUSG00000002222,Rmnd5a,3783,4650,3894,5214,7080,7302,7747,9174,9474,3045,4914,5404
ENSMUSG00000001054,Rmnd5b,100,129,97,82,121,99,96,90,76,93,123,91
ENSMUSG00000115420,Rmrp,111,152,89,78,122,85,65,108,121,81,108,75
ENSMUSG00000112117,Rmst,1,0,0,3,1,1,3,3,4,0,2,2
ENSMUSG00000096406,Rn5s,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099021,Rn7s1,258492,290741,253257,147594,255322,167783,294552,314149,376621,179300,175095,275102
ENSMUSG00000099250,Rn7s2,258492,283863,253257,147594,255322,167783,294552,307476,363481,172687,175095,282403
ENSMUSG00000092746,Rn7s6,19,17,25,5,18,13,34,25,30,13,22,29
ENSMUSG00000065037,Rn7sk,204693,268097,248138,169551,245035,207221,187812,223658,305646,142575,223687,185675
ENSMUSG00000035896,Rnase1,0,0,0,2,1,0,0,0,0,0,2,0
ENSMUSG00000021872,Rnase10,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059648,Rnase11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068407,Rnase12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000068392,Rnase13,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047222,Rnase2a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059606,Rnase2b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021876,Rnase4,204,264,170,116,155,230,128,135,169,190,209,151
ENSMUSG00000021880,Rnase6,105,115,79,105,118,94,44,111,117,111,119,75
ENSMUSG00000052382,Rnase9,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000020630,Rnaseh1,17,17,6,10,5,16,4,4,5,18,10,8
ENSMUSG00000052926,Rnaseh2a,21,29,18,20,10,22,0,14,33,18,23,9
ENSMUSG00000021932,Rnaseh2b,26,52,47,30,38,21,66,76,66,15,27,84
ENSMUSG00000024925,Rnaseh2c,20,5,12,19,9,16,5,0,24,11,26,10
ENSMUSG00000093989,Rnasek,333,403,289,226,305,269,286,316,330,256,302,353
ENSMUSG00000066800,Rnasel,1081,1489,1260,1021,1349,1371,1296,1469,1433,790,1017,1219
ENSMUSG00000095687,Rnaset2a,25,20,25,16,20,45,12,10,23,36,29,47
ENSMUSG00000094724,Rnaset2b,234,247,228,141,174,160,144,223,132,130,214,86
ENSMUSG00000103108,Rncr4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054855,Rnd1,98,110,127,85,118,143,81,142,187,131,127,80
ENSMUSG00000001313,Rnd2,0,2,2,1,0,0,2,5,3,1,0,4
ENSMUSG00000017144,Rnd3,113,101,78,90,97,81,34,81,59,139,69,107
ENSMUSG00000041740,Rnf10,30656,31140,28957,32912,43433,41152,50568,59051,49527,17634,26465,37232
ENSMUSG00000052656,Rnf103,217,240,236,180,235,251,145,168,153,198,176,159
ENSMUSG00000028557,Rnf11,10912,12568,10564,14613,22021,17512,26627,28690,32459,6013,12988,20733
ENSMUSG00000032217,Rnf111,853,930,910,622,764,881,607,765,730,809,949,660
ENSMUSG00000010086,Rnf112,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000036537,Rnf113a1,1,1,3,0,1,0,1,6,0,8,0,2
ENSMUSG00000098134,Rnf113a2,20,19,5,12,23,18,10,9,10,11,17,10
ENSMUSG00000006418,Rnf114,1720,2104,1957,1501,2023,1778,2636,2758,3237,1200,1580,1749
ENSMUSG00000028098,Rnf115,708,872,729,696,1023,780,1074,1045,1207,511,673,999
ENSMUSG00000070426,Rnf121,38,50,21,29,30,38,24,33,30,43,28,56
ENSMUSG00000039328,Rnf122,27,27,13,21,27,12,16,13,13,30,13,13
ENSMUSG00000041528,Rnf123,442,486,652,755,1049,1172,1502,1504,1439,469,525,809
ENSMUSG00000033107,Rnf125,43,47,69,98,104,113,47,56,48,62,67,32
ENSMUSG00000035890,Rnf126,39,55,25,30,14,37,36,22,41,62,40,23
ENSMUSG00000031438,Rnf128,24,25,32,30,51,52,62,85,102,19,67,49
ENSMUSG00000036503,Rnf13,665,1072,947,728,688,772,526,652,793,658,693,528
ENSMUSG00000020376,Rnf130,835,1108,893,745,849,956,722,869,903,762,979,600
ENSMUSG00000051956,Rnf133,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020707,Rnf135,17,17,9,10,14,14,19,14,13,24,17,4
ENSMUSG00000024317,Rnf138,222,247,241,227,267,293,257,333,327,140,239,203
ENSMUSG00000083695,Rnf138rt1,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000037075,Rnf139,482,527,514,399,412,351,458,470,621,245,420,364
ENSMUSG00000060450,Rnf14,1203,1420,1456,1143,1936,1699,2281,2327,2944,609,1290,1689
ENSMUSG00000030788,Rnf141,377,413,438,358,235,393,349,308,227,304,363,361
ENSMUSG00000020642,Rnf144a,890,1348,1222,904,1297,1280,1142,1326,1286,1091,1368,901
ENSMUSG00000038068,Rnf144b,760,648,591,498,598,795,693,740,520,787,659,673
ENSMUSG00000019189,Rnf145,618,693,631,521,799,877,719,762,898,618,594,578
ENSMUSG00000038876,Rnf146,336,331,363,264,291,293,222,328,250,311,388,223
ENSMUSG00000078179,Rnf148,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000048234,Rnf149,1087,1590,1391,926,1179,1208,807,966,1270,1165,1316,713
ENSMUSG00000047747,Rnf150,5,4,4,15,17,14,7,11,2,27,18,8
ENSMUSG00000008482,Rnf151,0,0,0,0,0,1,0,0,0,0,1,0
ENSMUSG00000047496,Rnf152,0,0,4,0,3,0,0,0,1,0,0,5
ENSMUSG00000052949,Rnf157,41,26,27,76,40,36,34,36,47,62,68,18
ENSMUSG00000025427,Rnf165,0,0,0,1,0,0,1,0,2,0,0,0
ENSMUSG00000014470,Rnf166,274,197,206,175,228,245,239,224,272,278,238,192
ENSMUSG00000040746,Rnf167,622,786,710,478,618,596,426,459,567,635,522,438
ENSMUSG00000014074,Rnf168,74,121,104,96,119,76,76,98,66,58,88,41
ENSMUSG00000058761,Rnf169,358,371,449,469,619,719,239,284,266,419,500,233
ENSMUSG00000000365,Rnf17,0,1,0,0,2,0,0,0,12,0,0,1
ENSMUSG00000013878,Rnf170,97,106,80,78,80,105,50,52,97,42,103,50
ENSMUSG00000101800,Rnf170-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021720,Rnf180,26,48,30,31,65,57,32,27,27,59,53,37
ENSMUSG00000055850,Rnf181,157,187,172,165,145,126,135,119,140,141,167,176
ENSMUSG00000044164,Rnf182,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000063851,Rnf183,0,1,0,0,0,0,0,0,1,1,0,0
ENSMUSG00000020448,Rnf185,133,129,140,142,184,149,73,108,124,143,117,94
ENSMUSG00000070661,Rnf186,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020496,Rnf187,372,373,328,312,438,416,308,376,428,276,342,286
ENSMUSG00000022280,Rnf19a,414,426,382,375,385,398,469,485,534,269,338,338
ENSMUSG00000028793,Rnf19b,582,598,488,401,608,489,501,622,453,500,623,505
ENSMUSG00000026484,Rnf2,279,402,302,283,363,406,406,274,328,289,378,337
ENSMUSG00000028309,Rnf20,976,864,808,754,845,928,715,950,718,683,724,704
ENSMUSG00000058498,Rnf207,0,0,0,0,0,0,19,0,0,1,0,0
ENSMUSG00000044628,Rnf208,0,0,1,2,0,0,0,0,0,0,0,0
ENSMUSG00000055385,Rnf212,3,3,26,15,9,3,24,4,26,12,13,11
ENSMUSG00000112858,Rnf212b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070327,Rnf213,2027,1812,1774,2187,1986,2115,1491,1589,1194,3476,2465,936
ENSMUSG00000042790,Rnf214,136,145,143,161,148,157,118,145,112,129,203,106
ENSMUSG00000003581,Rnf215,26,8,22,14,24,12,22,14,15,35,14,11
ENSMUSG00000045078,Rnf216,521,532,391,481,573,505,410,508,352,499,459,274
ENSMUSG00000063760,Rnf217,146,154,150,152,225,184,130,122,107,103,184,133
ENSMUSG00000022120,Rnf219,31,22,10,20,15,18,29,30,27,10,27,32
ENSMUSG00000028677,Rnf220,81,148,100,78,104,157,50,64,100,113,109,55
ENSMUSG00000046490,Rnf222,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110404,Rnf223,0,0,0,0,0,1,0,0,0,0,1,3
ENSMUSG00000089953,Rnf224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033967,Rnf225,4,3,1,2,1,3,0,1,3,0,0,1
ENSMUSG00000043419,Rnf227,6,7,4,0,0,4,12,1,9,2,3,3
ENSMUSG00000048911,Rnf24,105,142,190,126,138,127,96,87,65,127,159,87
ENSMUSG00000026171,Rnf25,47,30,45,42,72,57,43,15,32,21,53,28
ENSMUSG00000053128,Rnf26,119,90,91,66,79,95,91,106,58,95,109,69
ENSMUSG00000047098,Rnf31,312,287,312,249,287,297,192,185,198,488,298,171
ENSMUSG00000029130,Rnf32,0,1,0,22,0,0,1,2,2,0,0,0
ENSMUSG00000029474,Rnf34,148,188,257,297,228,197,204,144,372,172,149,120
ENSMUSG00000035696,Rnf38,2485,2403,2443,1917,2211,2675,2174,1998,2136,2396,2582,2143
ENSMUSG00000036492,Rnf39,6,0,1,2,2,2,0,0,10,4,7,2
ENSMUSG00000029110,Rnf4,497,534,413,408,523,430,337,517,441,482,488,278
ENSMUSG00000030816,Rnf40,97,104,109,65,72,110,69,83,83,187,142,119
ENSMUSG00000025373,Rnf41,259,249,261,190,239,252,187,168,219,284,235,172
ENSMUSG00000034177,Rnf43,20,37,16,34,35,9,26,103,18,97,25,11
ENSMUSG00000034928,Rnf44,1084,1084,1133,874,965,1491,714,987,827,1346,1072,692
ENSMUSG00000015478,Rnf5,123,108,67,73,134,111,130,92,164,98,103,87
ENSMUSG00000029634,Rnf6,206,228,149,112,173,160,113,155,154,191,163,114
ENSMUSG00000051234,Rnf7,43,40,31,25,44,40,54,20,26,26,34,15
ENSMUSG00000090083,Rnf8,39,36,24,49,65,55,38,32,31,30,48,8
ENSMUSG00000020521,Rnft1,190,269,123,123,341,308,111,114,142,292,172,101
ENSMUSG00000032850,Rnft2,1,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000028274,Rngtt,371,370,255,267,483,446,645,676,501,154,352,528
ENSMUSG00000038650,Rnh1,172,214,190,145,192,225,119,142,192,192,208,142
ENSMUSG00000071573,Rnls,6,3,5,2,3,6,3,6,3,4,1,2
ENSMUSG00000009535,Rnmt,101,127,56,96,113,101,117,171,120,98,88,97
ENSMUSG00000027981,Rnpc3,362,273,236,195,316,255,326,486,446,150,286,285
ENSMUSG00000041926,Rnpep,592,614,624,548,739,720,356,466,383,957,847,511
ENSMUSG00000026269,Rnpepl1,562,640,450,426,688,632,366,528,410,768,759,349
ENSMUSG00000034681,Rnps1,126,108,83,98,82,122,47,84,58,113,106,70
ENSMUSG00000096403,Rnps1-ps,22,48,29,23,16,27,11,38,32,46,55,27
ENSMUSG00000077323,Rnu11,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065176,Rnu12,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095969,Rnu1a1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095580,Rnu1b1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093834,Rnu1b2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065773,Rnu1b6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065944,Rnu2-10,20,58,31,23,40,20,17,30,27,2,20,16
ENSMUSG00000106147,Rnu3a,1,0,2,0,0,3,0,0,0,2,1,0
ENSMUSG00000105025,Rnu3b1,38,88,77,69,139,75,93,97,139,72,92,76
ENSMUSG00000105115,Rnu3b2,38,88,77,69,139,75,93,97,139,72,92,76
ENSMUSG00000104856,Rnu3b3,38,88,77,69,139,75,93,97,139,72,92,76
ENSMUSG00000098641,Rnu3b4,38,88,77,69,139,75,93,97,139,72,92,76
ENSMUSG00000095892,Rnu5g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095132,Rnu6,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094494,Rnu6-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089083,Rnu7,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064390,Rnu73b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065701,Rny1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064945,Rny3,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000018199,Ro60,1578,2107,1493,1460,1961,1796,2288,2401,2604,1068,2397,2245
ENSMUSG00000022883,Robo1,0,3,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000052516,Robo2,3,0,1,12,0,6,0,0,0,0,0,0
ENSMUSG00000032128,Robo3,0,6,1,0,2,1,0,5,5,1,6,1
ENSMUSG00000032125,Robo4,0,0,0,0,0,0,0,0,4,0,0,0
ENSMUSG00000024290,Rock1,1168,1706,1453,1144,1480,1273,1223,1516,1669,721,1199,899
ENSMUSG00000020580,Rock2,1189,1222,958,817,919,1014,782,847,689,749,1006,833
ENSMUSG00000022540,Rogdi,61,68,44,69,74,76,26,61,40,95,55,61
ENSMUSG00000071648,Rom1,22,21,21,11,12,19,21,26,32,18,24,14
ENSMUSG00000067847,Romo1,2,6,2,6,3,4,2,7,1,2,6,1
ENSMUSG00000022832,Ropn1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000022236,Ropn1l,0,1,1,4,0,3,1,1,0,1,0,1
ENSMUSG00000035305,Ror1,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021464,Ror2,3,0,0,0,0,1,0,3,0,0,4,0
ENSMUSG00000032238,Rora,90,89,48,131,119,149,74,77,102,83,101,84
ENSMUSG00000036192,Rorb,0,3,0,0,0,0,10,0,1,0,2,1
ENSMUSG00000028150,Rorc,1,0,0,0,0,0,0,2,0,0,1,0
ENSMUSG00000019893,Ros1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025900,Rp1,8,0,0,0,0,4,0,2,0,0,0,1
ENSMUSG00000046049,Rp1l1,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000060090,Rp2,1550,1999,1369,937,1576,1288,1534,1529,1879,750,1604,1418
ENSMUSG00000097529,Rp31-ps19,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032239,Rp9,58,80,75,68,88,115,53,86,54,81,95,60
ENSMUSG00000000751,Rpa1,126,103,91,112,83,128,97,118,96,181,209,73
ENSMUSG00000028884,Rpa2,36,28,30,22,30,31,38,35,19,35,70,22
ENSMUSG00000012483,Rpa3,7,17,17,16,9,16,5,8,13,10,14,8
ENSMUSG00000018449,Rpain,26,40,18,34,35,18,52,12,35,44,10,12
ENSMUSG00000034032,Rpap1,90,19,40,24,28,89,11,35,14,70,28,9
ENSMUSG00000033773,Rpap2,27,29,10,25,18,46,38,36,34,37,23,20
ENSMUSG00000022466,Rpap3,19,11,7,2,4,7,8,6,3,11,13,3
ENSMUSG00000100378,Rpap3-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098354,Rpap3-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026005,Rpe,343,421,429,291,458,356,354,351,507,255,495,361
ENSMUSG00000028174,Rpe65,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000028187,Rpf1,121,159,109,93,137,148,90,135,113,95,169,106
ENSMUSG00000038510,Rpf2,28,30,18,14,17,13,14,36,26,22,15,26
ENSMUSG00000031174,Rpgr,25,16,32,25,27,30,21,9,44,14,25,14
ENSMUSG00000057132,Rpgrip1,11,5,1,0,6,15,10,1,5,17,0,0
ENSMUSG00000033282,Rpgrip1l,48,55,103,139,53,39,66,59,78,37,55,128
ENSMUSG00000029608,Rph3a,0,0,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000020847,Rph3al,35,35,44,100,157,144,206,416,463,62,68,93
ENSMUSG00000053604,Rpia,97,86,94,62,57,81,67,53,51,57,62,46
ENSMUSG00000008682,Rpl10,5758,6418,5322,5041,6776,6071,7204,8547,8315,4442,6364,6330
ENSMUSG00000080859,Rpl10-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000074108,Rpl10-ps2,8,3,4,8,3,0,0,2,4,4,2,5
ENSMUSG00000058443,Rpl10-ps3,150,171,134,129,176,120,190,225,255,133,142,148
ENSMUSG00000083113,Rpl10-ps4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110679,Rpl10-ps5,0,0,0,0,3,0,0,0,0,0,0,0
ENSMUSG00000080885,Rpl10-ps6,0,6,0,2,2,1,0,0,1,0,5,0
ENSMUSG00000037805,Rpl10a,1017,1118,899,927,1164,995,1305,1342,1440,956,1289,1050
ENSMUSG00000084416,Rpl10a-ps1,61,67,33,66,64,69,75,61,78,52,67,82
ENSMUSG00000061988,Rpl10a-ps2,0,0,0,0,0,0,0,0,0,0,0,0
